"","INDEX","TARGET_FLAG","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY","OLD_CLAIM"
"583",583,0,0,1,24,1,12,33.5261092284804,1,4.8602493374348,1,1,1,8,18,2,34.1027858099599,12,6,1,1,1,1,1,8,2,0.693147180559945
"584",584,1,91.9426092420556,3,41,4,19,9.1104335791443,1,1,2,2,2,9,46,2,3.60555127546399,1,1,2,227,3,2,4,2,2,5.42934562895444
"585",585,0,0,1,32,1,14,38.6005181312376,1,5.83473127582568,2,2,2,7,20,1,36.9594372251527,12,2,2,1,1,1,1,13,2,0.693147180559945
"586",586,0,0,1,39,1,9,30.6757233003559,1,5.50140817435346,2,2,1,8,35,2,35.5668384875575,1,1,1,1,1,1,1,16,2,0.693147180559945
"587",587,0,0,1,36,1,1,1,1,2.03054318486893,2,1,3,6,20,2,36.7695526217005,5,1,1,1,1,1,4,17,2,0.693147180559945
"588",588,0,0,1,13,2,16,30.5941170815567,1,4.89258810929059,2,1,1,2,52,1,31.6069612585582,3,4,1,1,1,2,2,8,1,0.693147180559945
"589",589,1,82814572.9667752,1,9,4,1,1,2,1,1,2,2,9,37,1,6.6332495807108,1,1,1,1,1,1,4,2,2,0.693147180559945
"590",590,1,24682.0883938268,1,17,6,16,12.328828005938,2,1,1,1,2,3,62,2,11.4017542509914,1,4,1,1,1,2,2,2,1,0.693147180559945
"591",591,1,7.07135836018518e-10,3,21,3,13,30.6104557300279,1,5.22618413065358,2,1,3,6,60,2,20.2237484161567,1,5,1,1,1,1,1,11,2,0.693147180559945
"592",592,1,1.53268463305993e-10,1,15,1,8,35.9861084308932,1,1,1,1,1,7,28,2,20.1246117974981,6,5,1,425,2,1,2,12,2,6.05443934626937
"593",593,0,0,1,33,1,12,23.7276210354093,1,4.971761678582,2,1,2,3,33,2,34.2490875790874,9,1,1,1,1,1,1,9,1,0.693147180559945
"594",594,1,9.96176040981609e-08,1,28,4,18,31.0644491340181,1,4.75217629947295,2,1,1,2,41,1,10.1980390271856,5,5,1,389,2,1,1,11,2,5.96614673912369
"595",595,1,0.0085547255142943,1,18,1,12,3.60555127546399,1,3.34370152488211,2,1,2,5,31,2,8.48528137423857,5,4,1,534,3,1,6,2,2,6.28226674689601
"596",596,1,183.760806968877,1,16,4,10,23.7697286480094,1,4.91168771031197,2,2,2,2,41,1,16.5529453572468,9,3,2,1,1,2,2,8,2,0.693147180559945
"597",597,1,1.22978324901532e-07,2,26,3,12,34.5687720348872,2,1,1,1,1,8,48,2,30.4302481094059,2,3,1,188,3,1,2,2,2,5.24174701505964
"598",598,1,0.0659205406284725,1,17,5,13,17.3781471969828,1,4.58517132085908,2,2,2,3,22,1,13.4164078649987,16,3,2,717,3,1,3,8,2,6.57646956904822
"599",599,1,2.07085918440954e-08,3,23,3,14,32.2335229225724,1,5.47112959946952,2,1,2,8,49,2,21.4709105535839,5,1,1,1,1,1,1,2,2,0.693147180559945
"600",600,1,3.93683528348778,1,16,3,1,1,1,1,2,1,2,5,28,2,8.88819441731559,5,5,1,1,1,2,4,10,2,0.693147180559945
"601",601,1,8.66785319846039e-08,1,16,2,5,17.464249196573,2,1,1,1,2,3,27,2,24.454038521275,1,5,1,1,1,1,1,9,2,0.693147180559945
"602",602,1,5290.63791259366,1,19,1,12,24.2693221990232,1,1,1,2,2,7,1,2,26.2868788561898,3,1,1,687,3,2,4,2,2,6.53378883793334
"603",603,1,2.85133325134544e-07,1,17,2,12,31.5119025131775,1,5.44033980316464,2,1,1,8,44,2,28.4780617317963,15,3,1,832,4,2,2,2,2,6.72503364216684
"604",604,0,0,1,31,1,9,38.2230297072328,1,1,1,2,3,6,39,2,29.563490998189,1,1,2,1,1,1,3,18,2,0.693147180559945
"605",605,1,0.00731303384568866,1,28,1,9,28.9482296522603,1,4.97582523871969,2,2,1,8,61,1,33.8230690505755,1,2,2,1,1,1,3,10,2,0.693147180559945
"606",606,1,17948423.627917,1,28,3,16,20.6639783197718,1,5.09335287822724,2,1,2,2,1,2,27.5862284482674,5,4,1,470,2,1,9,4,2,6.15485809401642
"607",607,1,0.14246486015268,1,16,2,11,35.8329457343378,1,5.30159774455875,2,2,1,2,50,1,31.0322412983658,3,6,2,386,4,1,8,9,2,5.95842469302978
"608",608,0,0,2,21,3,15,15.8429795177549,1,4.01938980709803,2,1,2,2,43,2,13.7113092008021,2,4,1,1,1,1,1,5,1,0.693147180559945
"609",609,1,670180.707146253,1,42,1,14,42.2610932182309,1,6.0960485851184,1,2,4,7,26,1,35.4682957019364,3,2,2,12,3,1,3,15,2,2.56494935746154
"610",610,0,0,1,33,1,14,35.2278299076171,1,5.28981447304784,2,2,3,1,8,1,36.1109401705356,7,2,2,1,1,1,2,9,2,0.693147180559945
"611",611,0,0,2,24,2,6,21.9089023002066,2,3.04526164647567,1,2,2,3,53,2,16.3095064303001,5,3,2,1,1,1,1,2,1,0.693147180559945
"612",612,1,0.306971155537542,1,29,1,13,21.51743479135,1,5.00997013923459,2,1,2,2,51,1,34.6698716467194,6,1,1,249,3,1,4,9,2,5.52146091786225
"613",613,0,0,1,32,1,9,19.7737199332852,1,4.81610080973046,2,1,2,3,43,2,29.4618397253125,3,1,1,1,1,1,1,9,1,0.693147180559945
"614",614,0,0,1,17,3,16,40.5709255502016,2,5.95078670591137,1,2,1,8,22,2,28.7749891398763,1,6,1,1,1,1,1,9,1,0.693147180559945
"615",615,1,0.0393120927472766,1,12,5,1,1,1,1,2,1,1,9,34,1,30.6594194335118,3,3,1,1,1,1,3,10,2,0.693147180559945
"616",616,0,0,1,26,1,8,30.1496268633627,1,1,1,2,1,3,30,2,25.3968501984006,2,1,2,1,1,1,3,12,1,0.693147180559945
"617",617,0,0,4,25,4,16,37.6297754444536,1,5.71130570540574,2,2,3,7,18,2,23.9374184071716,9,1,2,1,1,1,1,14,2,0.693147180559945
"618",618,1,1693.4390023133,1,18,3,16,21.9772609758359,1,1,2,2,2,9,30,1,8.24621125123532,18,3,1,540,4,1,5,10,2,6.29341927884648
"619",619,1,36.1068277500152,1,19,1,13,38.0525951808809,1,5.76685167978437,2,2,3,1,38,1,32.3882694814033,3,2,2,1,1,1,4,17,2,0.693147180559945
"620",620,1,311745015853829,1,40,5,20,24.4131112314674,1,4.59808378695582,2,1,2,2,39,1,32.3419232575925,1,3,1,499,2,1,9,2,2,6.21460809842219
"621",621,1,111.074466615331,1,36,1,15,21.4009345590327,1,4.50803742585413,2,1,2,7,44,2,35.9026461420325,5,5,1,1,1,2,3,2,2,0.693147180559945
"622",622,1,38.686439901811,1,21,1,12,41.9642705167146,1,6.06938884178529,2,1,3,6,59,2,32.7719392163479,3,1,1,688,3,2,4,15,2,6.53524127101366
"623",623,0,0,1,30,1,10,24.8394846967484,1,4.43821085614375,2,1,4,7,12,2,20.5669638012031,1,4,1,1,1,1,2,15,2,0.693147180559945
"624",624,1,8.39480511559217e-06,1,11,4,12,33.689761055846,1,5.29655739874601,2,1,3,1,55,2,21.5870331449229,9,5,1,544,4,1,4,9,2,6.30078579466324
"625",625,1,1.6948193736008,1,47,1,11,37.5366487582469,1,5.77075832197931,2,2,3,6,36,2,22.9346898823594,1,5,2,1,1,1,3,2,2,0.693147180559945
"626",626,1,177515.021588666,1,1,1,7,24.4335834457412,1,4.35587717469286,1,2,2,2,46,1,32.7261363439071,6,2,2,107,3,1,8,2,2,4.68213122712422
"627",627,1,371258263.714029,1,29,1,12,29.8998327754521,1,5.02776782673276,2,2,2,8,51,1,21.1896201004171,7,3,2,583,2,1,8,9,2,6.36990098282823
"628",628,1,1.73708891074762e-10,1,33,1,14,31.04834939252,1,4.77988695657039,2,1,1,7,44,2,23.4520787991171,1,5,1,1,1,1,1,8,2,0.693147180559945
"629",629,0,0,1,29,1,15,28.6181760425084,1,4.44106776837688,2,2,1,7,10,2,20.4694894904587,5,1,2,1,1,1,3,9,2,0.693147180559945
"630",630,1,4480.52801222188,1,18,1,13,32.6955654485436,1,4.84932490483054,2,2,1,2,7,1,21.142374511866,1,3,1,828,4,2,7,10,2,6.7202201551353
"631",631,0,0,1,31,1,1,1,1,1,2,2,2,9,19,1,36.8239052790439,3,1,2,1,1,1,1,2,1,0.693147180559945
"632",632,1,106766.46253835,1,41,1,11,41.3763217311544,1,1,1,1,3,1,31,1,37.2827037646145,5,3,1,1,1,2,1,14,2,0.693147180559945
"633",633,0,0,3,22,3,1,1,1,3.10542279907148,2,1,2,5,42,2,8.77496438739212,1,4,1,1,1,1,2,2,1,0.693147180559945
"634",634,1,1.47053428825288e-07,1,19,1,9,35.5105618091294,1,5.66374698099155,1,1,4,4,14,2,23.1516738055805,1,5,1,171,3,1,1,15,2,5.14749447681345
"635",635,1,43.1731657325004,1,38,1,13,42.4617474911243,1,6.11362929707563,2,2,4,1,12,1,12.4498995979887,7,3,2,708,3,2,1,13,2,6.56385552653213
"636",636,1,21.6507738138005,1,23,1,12,40.1621712560464,1,6.02415924617271,2,2,4,1,32,1,36.2629287289375,5,2,2,97,2,1,3,15,2,4.58496747867057
"637",637,1,72434.2974412152,1,29,1,14,41.8568990729127,1,1,1,2,3,7,24,1,35.3694783676548,6,2,2,1,1,1,3,17,2,0.693147180559945
"638",638,1,158660.689625429,1,24,3,15,29.1376045686669,1,4.86676880123291,2,1,2,2,28,1,33.5410196624968,1,3,1,719,2,2,4,2,2,6.5792512120101
"639",639,1,8.07166882743504e-08,1,23,1,10,27.5862284482674,1,4.91590194645796,2,2,1,2,24,1,18.6815416922694,3,3,1,1,1,1,1,14,2,0.693147180559945
"640",640,1,3.26079857817248e-10,2,24,4,14,38.379682124791,1,5.79660204195724,2,1,1,8,19,1,36.4965751817893,5,6,1,448,3,1,1,4,2,6.10702288774225
"641",641,1,5.31540115219599e-10,1,20,1,12,17.4068951855292,1,3.48200454522709,2,2,2,3,25,2,24.5560583156173,1,1,1,353,3,1,1,2,2,5.86929691313377
"642",642,1,477451.457622469,1,43,2,14,41.097445176069,2,1,1,2,1,8,46,2,31.7332633052449,5,6,2,812,2,1,7,2,2,6.70073110954781
"643",643,0,0,1,22,4,18,4.47213595499958,1,1,2,1,2,9,20,2,9.53939201416946,6,5,1,1,1,1,3,2,1,0.693147180559945
"644",644,0,0,1,30,1,14,39.5474398665704,1,5.87089225580134,2,1,3,7,32,2,10.6770782520313,5,5,1,1,1,1,2,16,2,0.693147180559945
"645",645,1,3674.18781866274,1,20,1,8,39.3064880140671,1,5.73663362467995,2,2,1,8,41,1,37.3764631820615,9,2,2,239,2,1,7,10,2,5.48063892334199
"646",646,1,2.33408135019685e-05,2,26,3,12,37.4966665185054,2,5.87952141206129,1,1,1,8,35,2,31.8119474411737,2,5,1,822,2,2,1,5,2,6.71295620067707
"647",647,1,85.7106614387655,1,35,1,8,33.9263909073747,1,5.35448805897099,2,2,2,8,9,1,35.0713558335004,1,2,2,1,1,2,1,2,2,0.693147180559945
"648",648,1,2.05012228352821e-05,1,32,1,15,22.2036033111745,1,4.47771567384123,2,2,2,8,39,2,30.4630924234556,2,6,2,522,3,1,4,2,2,6.25958146406492
"649",649,1,0.887080029245153,4,26,4,16,32.832910318764,1,5.53709485502206,2,2,3,7,12,2,5.65685424949238,1,1,1,567,3,1,6,15,2,6.34212141872115
"650",650,1,28590275.3538133,1,37,1,11,40.8778668719394,1,1,1,1,4,8,19,2,12.328828005938,1,5,1,1,1,1,5,10,2,0.693147180559945
"651",651,0,0,1,24,1,15,40.9389789809174,1,6.10155889408375,2,2,1,7,22,1,36.6469644036174,12,2,2,1,1,1,1,7,2,0.693147180559945
"652",652,0,0,1,30,1,16,24.6981780704569,1,5.0857678193912,2,2,2,2,1,2,18.4390889145858,9,3,2,1,1,1,1,5,2,0.693147180559945
"653",653,1,1.02147928704879e-06,3,19,4,1,1,2,1,1,2,2,9,43,2,8.36660026534076,8,3,1,506,3,1,2,9,2,6.22851100359118
"654",654,0,0,1,16,2,13,39.1663120551323,1,5.8271651506285,2,1,1,2,40,2,30.1164406927512,5,1,1,1,1,1,1,9,1,0.693147180559945
"655",655,0,0,1,14,2,11,29.8496231131986,1,5.01988110782599,2,2,1,8,25,2,18.4932420089069,13,3,2,126,3,1,3,2,2,4.84418708645859
"656",656,1,2.96753252202078e-09,1,32,1,13,38.5227205685164,1,5.7432434220518,2,1,1,2,27,1,28.5131548587665,1,5,1,1,1,1,1,17,2,0.693147180559945
"657",657,1,1.32576763080791e-06,2,23,3,17,12.4899959967968,1,1,2,2,1,9,28,1,32.4191301548947,5,2,2,1,1,1,1,11,2,0.693147180559945
"658",658,0,0,1,48,1,11,36.0416425818802,1,5.82083745625961,2,2,3,7,33,2,33.1963853453957,2,1,2,1,1,1,3,20,2,0.693147180559945
"659",659,0,0,1,21,1,13,18.6279360101972,1,3.46410161513775,2,2,2,3,10,2,32.4037034920393,3,1,2,1,1,2,1,10,2,0.693147180559945
"660",660,0,0,1,37,1,14,31.7804971641414,1,1,1,2,2,2,29,1,15.2970585407784,9,3,1,1,1,1,1,2,1,0.693147180559945
"661",661,1,0.0138045041226435,1,32,1,15,18.1659021245849,1,1,2,1,1,9,28,1,30.0333148353624,3,5,1,87,2,1,4,13,2,4.47733681447821
"662",662,1,3.94288964244581e-08,1,32,1,14,26.7768556779918,1,4.37092360657823,2,1,2,8,28,2,9.2736184954957,5,5,1,674,4,2,1,8,2,6.51471269087253
"663",663,1,0.0252502068214124,1,31,1,10,25.6904651573303,1,1,1,1,1,9,30,2,16.0312195418814,19,5,1,23,4,1,6,15,2,3.17805383034795
"664",664,1,0.000358753694640588,1,34,1,16,40.2243707222375,1,5.82463654723406,1,2,3,6,67,2,29.8831055949679,2,6,2,1,1,1,1,9,2,0.693147180559945
"665",665,1,0.00505155409460952,1,24,1,14,24.6779253585061,1,1,1,1,2,3,17,2,9.32737905308882,9,1,1,1,1,1,2,2,2,0.693147180559945
"666",666,1,4.01516252340762e-05,1,14,2,14,25.3377189186399,1,4.53239876711815,2,2,2,3,10,2,15.8745078663875,1,3,2,41,4,1,6,9,2,3.73766961828337
"667",667,1,0.543129813078423,1,30,1,11,30.8058436014987,1,5.06280665599157,2,2,4,1,14,1,33.4514573673555,5,2,2,713,4,2,1,10,2,6.57088296233958
"668",668,0,0,1,32,1,16,36.5786823163438,1,5.70727561537067,2,1,3,6,36,2,24.8193472919817,3,1,1,1,1,1,1,15,2,0.693147180559945
"669",669,1,0.00646783144310075,1,38,1,13,24.2899156029822,1,4.41515443553427,2,1,2,2,28,2,9.05538513813742,11,4,1,597,2,1,4,2,2,6.39359075395063
"670",670,0,0,1,28,1,12,41.8927201313068,1,6.11253493933072,2,1,3,6,16,2,37.6430604494374,6,4,1,1,1,1,4,15,2,0.693147180559945
"671",671,1,2.67076697259238e-05,1,27,1,8,13.6014705087354,1,3.89854898052733,2,2,2,3,8,1,27.8028775489157,9,6,1,1,1,1,1,9,2,0.693147180559945
"672",672,1,0.0147632646666052,1,34,1,15,12.0415945787923,1,3.24586718040846,2,1,1,5,41,2,1,1,5,1,375,4,1,8,13,2,5.92958914338989
"673",673,1,71.9701135644745,1,11,2,9,6.16441400296898,2,1,1,2,2,9,17,2,2.82842712474619,8,1,2,166,4,1,6,2,2,5.11799381241676
"674",674,0,0,1,26,1,14,22.5831795812724,1,1,1,1,2,3,24,2,17.058722109232,5,5,1,1,1,1,1,2,1,0.693147180559945
"675",675,1,5.18776225212586e-13,2,20,3,14,20.591260281974,1,4.40641439709744,2,2,2,3,32,2,18.1934053986603,1,3,2,662,3,1,1,2,2,6.49677499018586
"676",676,1,8.39233217567864,1,20,3,9,35.7351367704113,1,5.49539241010894,2,1,3,1,36,1,32.9696830436691,1,3,1,1,1,1,3,14,2,0.693147180559945
"677",677,0,0,3,25,3,13,33.7934904974316,2,1,1,1,3,5,63,2,29.1376045686669,9,4,1,1,1,1,2,13,1,0.693147180559945
"678",678,1,5.89022952374889,1,16,4,13,34.1760149812701,1,5.53562163556083,2,2,1,2,18,1,21.6794833886788,1,1,1,250,4,1,6,10,2,5.52545293913178
"679",679,0,0,1,38,1,17,37.72267222772,1,5.90396901379629,2,2,3,6,6,2,33.8821486921948,3,1,2,1,1,1,1,19,2,0.693147180559945
"680",680,0,0,2,27,2,17,41.7971290880127,1,6.05705148200742,2,2,4,8,12,1,37.5099986670221,5,2,1,1,1,1,1,15,2,0.693147180559945
"681",681,1,273893.106733446,1,28,4,12,42.2374241638857,2,6.08830895944853,1,1,4,1,38,1,36.9052841744919,1,3,1,5,5,1,4,6,2,1.79175946922805
"682",682,1,4.3092858810883e-06,1,29,1,6,34.5108678534748,1,5.5922259916981,2,2,3,1,13,1,31.8276609256791,3,6,2,1,1,1,1,15,2,0.693147180559945
"683",683,1,0.00431396008401273,1,18,3,15,19.5959179422654,1,4.47213595499958,2,1,2,2,41,1,32.6955654485436,1,3,1,1,1,1,2,8,2,0.693147180559945
"684",684,0,0,1,32,2,13,37.7756535350482,1,5.88566191276542,2,1,3,6,23,2,26.6833281282527,2,1,1,1,1,1,1,16,2,0.693147180559945
"685",685,1,1.32947073979661e-05,1,21,1,10,4,1,1,2,2,2,9,47,2,2.23606797749979,1,1,1,1,1,1,1,2,2,0.693147180559945
"686",686,0,0,2,20,2,10,32.1714158842908,1,5.14184870769304,2,1,2,2,58,2,21.1187120819429,1,4,1,1,1,1,1,8,1,0.693147180559945
"687",687,0,0,1,34,1,15,26.5141471671257,1,5.12335920044783,2,2,2,8,57,2,23.7697286480094,5,1,2,1,1,1,1,2,1,0.693147180559945
"688",688,1,2.2226343281887e-07,1,32,1,14,25.6709953059869,1,4.73107062783884,2,2,1,3,31,1,19.3649167310371,3,3,2,1,1,1,1,8,2,0.693147180559945
"689",689,1,4.44858688184647e-07,1,31,1,1,1,1,3.30283395202298,2,1,2,5,20,2,29.6141857899217,12,4,1,366,3,1,3,2,2,5.90536184805457
"690",690,1,17880.1809687901,1,33,1,12,41.7133072292284,1,6.03783506458369,1,2,4,1,44,1,37.0809924354783,3,2,2,1,1,1,2,14,2,0.693147180559945
"691",691,0,0,1,40,1,1,1,1,1,2,2,2,9,3,2,31.4006369362152,2,1,1,818,2,2,1,2,2,6.70808408385307
"692",692,0,0,1,31,1,1,1,1,1,2,2,1,9,41,1,10.8627804912002,1,3,1,1,1,1,1,8,1,0.693147180559945
"693",693,0,0,1,45,1,14,4.35889894354067,1,3.64232057367574,2,1,2,5,35,2,33.0151480384384,10,4,1,1,1,1,3,12,1,0.693147180559945
"694",694,1,43.7679588932065,1,13,3,13,29.7153159162073,1,4.18244613647754,2,2,1,8,5,1,11.6189500386223,9,3,2,163,2,1,6,14,2,5.0998664278242
"695",695,0,0,1,36,1,14,39.4334883062607,1,5.93410766023991,2,1,3,6,9,2,22.6715680975093,5,5,1,1,1,1,2,16,2,0.693147180559945
"696",696,1,0.94815595130305,1,20,1,12,16.0934769394311,1,4.1858589880615,1,1,2,2,52,2,30.1827765455731,12,3,1,1,1,2,2,8,2,0.693147180559945
"697",697,0,0,1,28,1,13,39.8120584747888,1,5.89422645748197,2,1,4,7,1,2,20.0748598998847,1,4,1,1,1,1,1,17,2,0.693147180559945
"698",698,1,494855.32005625,1,25,4,12,40.0749298190278,1,5.94127302768065,2,2,3,1,43,1,35.9722114972099,1,2,1,183,3,1,5,9,2,5.21493575760899
"699",699,1,8.42785436507894e-07,1,33,1,14,21.7485631709315,1,1,1,1,2,2,11,2,22.1585198061603,3,5,1,1,1,1,1,5,2,0.693147180559945
"700",700,1,0.202304995269981,1,36,1,15,14.0356688476182,1,3.66791821706451,2,2,2,2,10,2,25.298221281347,5,1,2,62,4,1,6,2,2,4.14313472639153
"701",701,1,3.42158155835707e-07,1,26,1,13,3.46410161513775,1,3.12198564135215,2,1,1,9,21,1,33.5261092284804,9,6,1,1,1,1,1,8,2,0.693147180559945
"702",702,0,0,3,25,3,12,40.3732584763727,1,5.89178325428045,2,1,3,7,23,2,35.4118624192515,6,3,1,1,1,1,1,16,2,0.693147180559945
"703",703,1,13.8086336134862,1,33,1,13,38.9101529166874,1,5.86718236942717,2,1,3,6,40,2,27.9463772249642,3,4,1,388,4,1,7,21,2,5.96357934361845
"704",704,0,0,1,34,1,17,19.5703857907809,1,1,1,1,3,6,12,2,11.13552872566,1,5,1,1,1,1,1,18,1,0.693147180559945
"705",705,0,0,1,36,1,15,19.131126469709,1,4.22286093781538,2,2,2,2,81,1,17.606816861659,8,3,1,1,1,1,1,6,1,0.693147180559945
"706",706,1,3205.29322319882,1,39,1,14,30.4630924234556,1,5.46807395482652,1,2,4,4,45,2,26.5706605111728,1,1,1,1,1,1,1,2,2,0.693147180559945
"707",707,1,0.000252899199311757,1,23,2,10,25.377155080899,1,4.61852021839263,2,2,2,2,21,2,29.9332590941915,15,6,2,778,4,2,4,7,2,6.65801104587075
"708",708,1,4.46964402572214,2,27,4,16,20.7605394920267,2,1,1,1,2,3,24,2,16.431676725155,5,5,1,421,4,1,6,2,2,6.04500531403601
"709",709,0,0,1,15,2,7,37.9341534767813,2,5.28812470619019,1,2,2,2,41,1,20.2484567313166,5,3,1,1,1,1,3,2,1,0.693147180559945
"710",710,1,0.0351969475476084,1,29,1,10,39.6232255123179,1,5.78759608549944,1,2,4,4,38,2,10.3923048454133,6,3,2,1,1,1,1,14,2,0.693147180559945
"711",711,0,0,1,46,1,14,13.6381816969859,1,4.44391917772269,1,1,2,3,45,2,28.9827534923789,1,4,1,358,3,1,1,2,1,5.88332238848828
"712",712,0,0,1,26,1,9,17.7763888346312,1,1,2,1,2,9,27,2,22,1,4,1,1,1,1,1,2,1,0.693147180559945
"713",713,1,4.81779476887958e-06,1,16,1,11,38.0657326213486,1,1,1,1,1,2,29,1,20.9284495364563,3,5,1,1,1,1,2,5,2,0.693147180559945
"714",714,1,1.16210614924539e-07,2,21,2,13,36.7695526217005,2,1,1,2,1,7,15,2,18.9736659610103,1,3,1,1,1,1,1,9,2,0.693147180559945
"715",715,0,0,1,38,1,14,33.1511689085016,1,5.24187593596683,2,1,1,2,56,2,15.3622914957372,1,5,1,1,1,1,2,4,1,0.693147180559945
"716",716,0,0,1,38,1,15,37.841775856849,1,5.92931628963187,2,2,4,4,32,2,32.0780298646909,2,1,2,1,1,1,1,19,2,0.693147180559945
"717",717,0,0,1,22,4,15,35.9583091927304,1,5.65685424949238,2,2,1,8,41,1,32.8937684067971,1,2,1,1,1,1,1,2,1,0.693147180559945
"718",718,0,0,1,18,1,11,21.1896201004171,1,4.27180144563095,1,2,2,3,39,2,14.9331845230681,2,3,2,1,1,1,1,2,1,0.693147180559945
"719",719,0,0,1,43,1,16,28.5832118559129,1,5.19615242270663,1,2,4,4,20,2,22.293496809608,10,1,1,1,1,1,1,20,2,0.693147180559945
"720",720,0,0,1,30,1,12,30.4302481094059,1,4.75682846001088,2,1,3,8,46,2,22.1359436211787,5,5,1,1,1,1,1,26,2,0.693147180559945
"721",721,1,1.04724739855201e-08,1,19,1,6,12.2882057274445,1,1,1,1,2,2,38,2,14.3527000944073,1,5,1,623,2,1,2,2,2,6.43615036836943
"722",722,0,0,1,18,3,13,18.1934053986603,1,4.8361173607609,2,2,2,3,50,2,12.2474487139159,1,3,2,1,1,1,1,2,1,0.693147180559945
"723",723,0,0,1,37,1,12,31.8433666561813,1,4.61343653405926,1,2,4,4,29,2,32.5883414736007,9,1,2,1,1,1,1,17,2,0.693147180559945
"724",724,0,0,1,25,1,12,30.4302481094059,1,4.82280071112481,2,2,3,7,39,2,22.5831795812724,5,1,1,1,1,1,1,2,2,0.693147180559945
"725",725,0,0,1,21,1,11,41.024382993532,1,5.95552648402611,2,2,1,7,29,2,29.7825452236709,3,1,2,1,1,1,5,13,2,0.693147180559945
"726",726,1,1.64995707036853e-07,1,22,1,11,29.3938769133981,1,5.52230942305425,2,2,1,7,44,2,19.6468827043885,3,3,2,1,1,2,1,12,2,0.693147180559945
"727",727,0,0,1,29,1,13,26.0384331325831,1,1,1,1,2,2,35,1,29.4448637286709,3,1,1,1,1,1,1,2,1,0.693147180559945
"728",728,0,0,1,39,1,13,25.298221281347,1,4.55372829155712,2,1,1,7,3,2,30.347981810987,1,5,1,1,1,1,2,8,2,0.693147180559945
"729",729,0,0,1,31,1,1,1,1,1,1,2,2,9,37,2,14.3874945699382,1,3,2,1,1,1,1,2,1,0.693147180559945
"730",730,0,0,1,31,1,13,24.7991935352745,1,4.64119157421217,2,1,2,3,10,2,30.2654919008431,9,1,1,1,1,2,1,2,2,0.693147180559945
"731",731,1,0.0011955930396346,1,22,4,17,16.062378404209,1,1.77827941003892,2,1,2,2,42,2,1,1,4,1,408,2,1,4,8,2,6.0137151560428
"732",732,1,0.0219722091974054,1,22,4,15,28.3901391331568,2,1,1,1,2,2,37,2,30.8220700148449,2,5,1,1,1,1,2,2,2,0.693147180559945
"733",733,1,25.6018087174284,1,28,3,14,40.8044115262063,2,1,1,1,4,1,22,1,32.0156211871642,7,3,1,73,3,1,1,18,2,4.30406509320417
"734",734,0,0,1,35,1,15,23.2163735324878,1,5.00798087136611,2,1,3,7,18,2,21.3072757526625,2,5,1,1,1,1,1,13,2,0.693147180559945
"735",735,1,0.015116178774619,1,27,1,14,21.2132034355964,1,4.58776254614918,2,1,2,3,75,1,36.5239647354993,8,3,1,1,1,1,2,7,2,0.693147180559945
"736",736,1,0.000120720402823672,1,18,4,1,1,2,1,1,2,2,9,11,2,8.24621125123532,1,1,2,252,3,1,2,10,2,5.53338948872752
"737",737,0,0,1,18,1,11,26.134268690744,1,5.06857624558714,2,2,2,3,1,1,34.8137903710584,5,5,1,345,2,1,3,2,1,5.84643877505772
"738",738,0,0,1,28,2,15,34.8425027803687,1,5.07049507093389,2,1,2,2,17,2,33.0302891298275,14,5,1,1,1,1,1,5,2,0.693147180559945
"739",739,1,1.35581788762219e-10,1,39,3,16,25.8263431402899,1,1,2,1,1,9,37,2,24.9599679486974,3,4,1,598,3,1,1,14,2,6.39526159811545
"740",740,1,0.204934957954888,1,20,1,14,35.5808937493144,1,5.3835632709553,1,2,3,1,1,1,17.7482393492988,1,3,2,1,1,1,2,16,2,0.693147180559945
"741",741,1,0.290938335331263,1,42,1,1,1,1,4.22948505376226,1,1,2,9,9,1,13.4536240470737,1,4,1,367,2,1,2,9,2,5.90808293816893
"742",742,1,4.81108521374426e-13,2,28,3,1,1,1,2.61833049869589,2,1,1,5,25,2,7.81024967590665,5,5,1,1,1,1,1,11,2,0.693147180559945
"743",743,1,4.54222186973929e-05,3,24,4,15,10.770329614269,1,3.8247534349717,2,1,2,3,27,2,9.32737905308882,2,5,1,76,3,1,6,8,2,4.34380542185368
"744",744,0,0,1,46,1,16,27.0185121722126,1,5.1546736570973,2,2,3,6,26,2,36.1801050302511,2,5,1,1,1,1,2,6,2,0.693147180559945
"745",745,1,0.0308946280779815,1,12,2,13,41.0365690573664,2,1,1,2,3,8,35,2,30.2654919008431,6,6,1,349,3,1,3,13,2,5.85793315448346
"746",746,1,7766.49390300462,1,8,4,16,33.6005952328229,1,5.25053306857318,2,1,2,2,17,1,35.0570962859162,5,3,1,194,3,1,7,10,2,5.27299955856375
"747",747,1,0.127594285459637,1,10,4,10,26.5329983228432,2,1,1,2,2,2,16,1,21.3541565040626,3,3,2,105,2,1,2,2,2,4.66343909411207
"748",748,0,0,1,29,1,1,1,1,1,1,2,2,9,19,1,27.8567765543682,3,6,2,1,1,1,4,2,1,0.693147180559945
